iter	Logloss
2924	0.4152199384
2925	0.4152088775
2926	0.4151997771
2927	0.4151916104
2928	0.4151849312
2929	0.4151776326
2930	0.4151690473
2931	0.4151586441
2932	0.4151474721
2933	0.415139813
2934	0.4151354431
2935	0.4151278278
2936	0.4151165459
2937	0.4151105262
2938	0.4151022643
2939	0.415097077
2940	0.4150921637
2941	0.4150865624
2942	0.4150803504
2943	0.4150699451
2944	0.415060346
2945	0.4150554054
2946	0.4150467871
2947	0.4150375158
2948	0.4150283832
2949	0.4150209878
2950	0.4150160954
2951	0.4150045049
2952	0.4150029222
2953	0.4149966663
2954	0.4149870001
2955	0.4149791857
2956	0.4149726531
2957	0.4149644849
2958	0.4149636267
2959	0.4149535848
2960	0.4149443919
2961	0.4149381629
2962	0.4149307307
2963	0.4149230342
2964	0.4149188525
2965	0.414907567
2966	0.4148973256
2967	0.4148855867
2968	0.4148833028
2969	0.4148787325
2970	0.4148739367
2971	0.4148602151
2972	0.4148530389
2973	0.4148455002
2974	0.4148341374
2975	0.4148260263
2976	0.4148210597
2977	0.4148139605
2978	0.4148037488
2979	0.4147998735
2980	0.4147866443
2981	0.4147849308
2982	0.4147774452
2983	0.4147705606
2984	0.4147660947
2985	0.4147610172
2986	0.4147553102
2987	0.4147441056
2988	0.4147385001
2989	0.4147313442
2990	0.4147232792
2991	0.4147126049
2992	0.4147052556
2993	0.4147016852
2994	0.4146983654
2995	0.414692899
2996	0.4146837849
2997	0.4146763357
2998	0.4146666724
2999	0.4146579298
3000	0.414650361
3001	0.4146388045
3002	0.4146325832
3003	0.4146199273
3004	0.4146075776
3005	0.4146025869
3006	0.414594018
3007	0.4145878236
3008	0.4145823652
3009	0.4145777378
3010	0.414573186
3011	0.4145625371
3012	0.4145553645
3013	0.4145463991
3014	0.4145390122
3015	0.4145351263
3016	0.4145249836
3017	0.4145159516
3018	0.4145075458
3019	0.4145000291
3020	0.4144922933
3021	0.4144838248
3022	0.4144747039
3023	0.4144671877
3024	0.4144634382
3025	0.4144585476
3026	0.4144520394
3027	0.4144510629
3028	0.4144433446
3029	0.4144389196
3030	0.4144329397
3031	0.4144236974
3032	0.4144171269
3033	0.4144113099
3034	0.4144069714
3035	0.4143996386
3036	0.4143924678
3037	0.4143904674
3038	0.4143740513
3039	0.4143679072
3040	0.4143572218
3041	0.414346645
3042	0.4143390022
3043	0.414331858
3044	0.4143227894
3045	0.4143168618
3046	0.4143082854
3047	0.4142997014
3048	0.4142934753
3049	0.4142850652
3050	0.4142781924
3051	0.4142670336
3052	0.4142596786
3053	0.4142540257
3054	0.414247512
3055	0.4142390774
3056	0.4142302471
3057	0.4142203873
3058	0.4142173524
3059	0.414209711
3060	0.4142011934
3061	0.4141926248
3062	0.4141850946
3063	0.4141795664
3064	0.4141725906
3065	0.4141621508
3066	0.4141563177
3067	0.4141461388
3068	0.4141411255
3069	0.4141332937
3070	0.4141239502
3071	0.4141114562
3072	0.414109294
3073	0.4140984645
3074	0.4140942085
3075	0.414090518
3076	0.4140832234
3077	0.4140773614
3078	0.4140697148
3079	0.4140658467
3080	0.414053332
3081	0.4140457306
3082	0.4140366205
3083	0.4140286657
3084	0.4140174268
3085	0.4140100648
3086	0.4140033072
3087	0.4139929464
3088	0.4139824374
3089	0.4139779845
3090	0.4139764928
3091	0.4139665695
3092	0.4139592381
3093	0.4139510208
3094	0.4139431076
3095	0.4139352697
3096	0.4139273729
3097	0.4139158487
3098	0.4139034599
3099	0.413898953
3100	0.4138896944
3101	0.4138815432
3102	0.4138705915
3103	0.4138663686
3104	0.4138590194
3105	0.4138511593
3106	0.4138438806
3107	0.4138337917
3108	0.4138241818
3109	0.4138175492
3110	0.4138162872
3111	0.413810826
3112	0.4138049344
3113	0.413796373
3114	0.413786868
3115	0.4137797108
3116	0.413771255
3117	0.4137652895
3118	0.413758875
3119	0.4137550134
3120	0.413745853
3121	0.4137427414
3122	0.4137349325
3123	0.413733144
3124	0.4137251146
3125	0.413717535
3126	0.413715998
3127	0.4137150854
3128	0.4137064724
3129	0.4137002237
3130	0.413690216
3131	0.4136822677
3132	0.4136711392
3133	0.4136639868
3134	0.4136573649
3135	0.4136500986
3136	0.4136418374
3137	0.4136373917
3138	0.4136277193
3139	0.4136179523
3140	0.4136073833
3141	0.4135974085
3142	0.4135883476
3143	0.4135815133
3144	0.4135787126
3145	0.4135716166
3146	0.4135658515
3147	0.4135594295
3148	0.4135555256
3149	0.4135471966
3150	0.4135393809
3151	0.4135295035
3152	0.4135267782
3153	0.4135196556
3154	0.4135151765
3155	0.4135071187
3156	0.4135039773
3157	0.4134950697
3158	0.4134878969
3159	0.4134834742
3160	0.4134725383
3161	0.4134673083
3162	0.4134588468
3163	0.4134506324
3164	0.4134466407
3165	0.4134413992
3166	0.4134354182
3167	0.413428058
3168	0.4134212257
3169	0.4134160156
3170	0.4134098333
3171	0.413400844
3172	0.4133928113
3173	0.4133866878
3174	0.4133792838
3175	0.4133684083
3176	0.4133614997
3177	0.4133557002
3178	0.4133493763
3179	0.413343403
3180	0.4133383861
3181	0.4133307443
3182	0.4133237175
3183	0.4133165119
3184	0.413313809
3185	0.4133019565
3186	0.4132945372
3187	0.4132827605
3188	0.4132750507
3189	0.4132709975
3190	0.4132631489
3191	0.4132564216
3192	0.4132483403
3193	0.4132438813
3194	0.4132370545
3195	0.4132328285
3196	0.4132290673
3197	0.4132209811
3198	0.4132137091
3199	0.4132095952
3200	0.4132020829
3201	0.4131965889
3202	0.4131893813
3203	0.4131818306
3204	0.4131753155
3205	0.4131693972
3206	0.4131575444
3207	0.4131490539
3208	0.4131398819
3209	0.4131315496
3210	0.4131268148
3211	0.4131208637
3212	0.4131155239
3213	0.4131085238
3214	0.4131043891
3215	0.4130990208
3216	0.4130932385
3217	0.4130895393
3218	0.4130790393
3219	0.4130693641
3220	0.4130615352
3221	0.4130551672
3222	0.4130475465
3223	0.4130359907
3224	0.4130278603
3225	0.4130208159
3226	0.4130111078
3227	0.4130050149
3228	0.4129961277
3229	0.4129911141
3230	0.4129815565
3231	0.4129761315
3232	0.4129724236
3233	0.4129662261
3234	0.4129629532
3235	0.4129581436
3236	0.4129488184
3237	0.4129424501
3238	0.412940522
3239	0.4129297782
3240	0.4129235264
3241	0.4129129692
3242	0.4129075252
3243	0.4129021462
3244	0.4128953522
3245	0.4128876742
3246	0.4128828476
3247	0.412882409
3248	0.4128756885
3249	0.4128695233
3250	0.412862789
3251	0.4128582807
3252	0.4128495757
3253	0.4128409788
3254	0.4128340649
3255	0.412827281
3256	0.4128170426
3257	0.412805157
3258	0.4127954079
3259	0.412788891
3260	0.4127833657
3261	0.4127747736
3262	0.412768065
3263	0.4127604878
3264	0.4127523917
3265	0.4127426301
3266	0.4127338528
3267	0.412724864
3268	0.412718875
3269	0.4127058342
3270	0.4126997408
3271	0.4126928503
3272	0.4126863997
3273	0.4126776944
3274	0.4126727
3275	0.4126700986
3276	0.4126658186
3277	0.4126603375
3278	0.4126537388
3279	0.4126465686
3280	0.4126418625
3281	0.412636481
3282	0.4126299821
3283	0.4126217512
3284	0.4126105544
3285	0.4126089572
3286	0.4126015972
3287	0.4125999235
3288	0.4125928694
3289	0.4125874018
3290	0.4125824876
3291	0.4125766307
3292	0.4125684728
3293	0.4125642835
3294	0.4125525657
3295	0.4125433153
3296	0.4125376971
3297	0.4125309443
3298	0.4125245768
3299	0.4125188316
3300	0.4125134328
3301	0.4125052883
3302	0.412497943
3303	0.4124856911
3304	0.4124777038
3305	0.4124720329
3306	0.4124688952
3307	0.4124631183
3308	0.412450432
3309	0.4124454128
3310	0.412434102
3311	0.4124304073
3312	0.412429136
3313	0.4124206761
3314	0.4124126895
3315	0.4124056572
3316	0.4123991159
3317	0.4123919075
3318	0.4123802935
3319	0.4123740555
3320	0.4123705981
3321	0.4123646576
3322	0.4123590373
3323	0.4123530033
3324	0.4123417379
3325	0.4123411812
3326	0.4123341632
3327	0.4123273939
3328	0.4123216127
3329	0.4123137144
3330	0.4123046226
3331	0.4122985721
3332	0.4122913425
3333	0.4122824807
3334	0.4122759903
3335	0.41226881
3336	0.4122654206
3337	0.4122597605
3338	0.4122524812
3339	0.4122450383
3340	0.4122390534
3341	0.4122316319
3342	0.412223578
3343	0.4122171127
3344	0.4122100662
3345	0.4122025194
3346	0.4121977444
3347	0.4121969903
3348	0.4121905584
3349	0.4121833418
3350	0.4121744246
3351	0.4121685249
3352	0.4121644078
3353	0.4121549154
3354	0.4121481385
3355	0.412140947
3356	0.4121348866
3357	0.4121275469
3358	0.412122942
3359	0.412114993
3360	0.4121061879
3361	0.4120984092
3362	0.412092315
3363	0.4120838811
3364	0.4120828999
3365	0.4120739459
3366	0.4120688388
3367	0.4120601761
3368	0.4120542983
3369	0.4120499511
3370	0.4120491309
3371	0.4120455375
3372	0.4120402205
3373	0.4120395008
3374	0.4120387446
3375	0.4120328266
3376	0.4120281786
3377	0.4120194185
3378	0.4120129977
3379	0.4120056811
3380	0.4119971227
3381	0.4119960336
3382	0.4119920385
3383	0.4119910793
3384	0.4119826721
3385	0.4119769658
3386	0.4119666029
3387	0.4119626271
3388	0.4119514213
3389	0.4119440058
3390	0.4119366554
3391	0.4119345824
3392	0.4119283936
3393	0.4119229324
3394	0.4119179542
3395	0.4119137899
3396	0.4119060288
3397	0.4119000592
3398	0.4118931045
3399	0.4118859024
3400	0.4118797155
3401	0.4118721935
3402	0.411864229
3403	0.4118617216
3404	0.4118530579
3405	0.4118486835
3406	0.4118436411
3407	0.4118386654
3408	0.4118323909
3409	0.4118259343
3410	0.4118203843
3411	0.4118152302
3412	0.4118103836
3413	0.4118005517
3414	0.4117960798
3415	0.4117856676
3416	0.4117806097
3417	0.4117731945
3418	0.4117707797
3419	0.4117640957
3420	0.4117591856
3421	0.4117538981
3422	0.4117451563
3423	0.4117357201
3424	0.4117277155
3425	0.4117194489
3426	0.4117144313
3427	0.4117079488
3428	0.411701789
3429	0.4116950254
3430	0.4116897977
3431	0.4116857641
3432	0.4116812541
3433	0.4116775818
3434	0.4116714639
3435	0.4116628295
3436	0.4116569521
3437	0.4116515012
3438	0.4116500486
3439	0.4116418021
3440	0.4116370611
3441	0.4116297861
3442	0.4116209898
3443	0.4116137581
3444	0.4116062716
3445	0.411602385
3446	0.4115988247
3447	0.4115907381
3448	0.4115850179
3449	0.4115800022
3450	0.4115740101
3451	0.411567714
3452	0.4115611297
3453	0.4115493535
3454	0.4115393385
3455	0.4115368344
3456	0.4115354761
3457	0.4115278312
3458	0.4115217089
3459	0.4115182012
3460	0.4115141604
3461	0.4115053676
3462	0.411497599
3463	0.4114910307
3464	0.4114827285
3465	0.4114718543
3466	0.4114695092
3467	0.4114571317
3468	0.4114511339
3469	0.4114461366
3470	0.4114378511
3471	0.4114307093
3472	0.4114243628
3473	0.4114196743
3474	0.4114136124
3475	0.4114068383
3476	0.4113989216
3477	0.4113914183
3478	0.4113850198
3479	0.411375456
3480	0.4113695605
3481	0.4113651982
3482	0.4113580472
3483	0.4113530654
3484	0.4113459529
3485	0.4113411259
3486	0.4113362587
3487	0.4113307143
3488	0.4113239148
3489	0.4113187183
3490	0.411318075
3491	0.411312431
3492	0.411310839
3493	0.4113017599
3494	0.4112966289
3495	0.4112897636
3496	0.4112853821
3497	0.4112803593
3498	0.4112743787
3499	0.411268389
3500	0.4112637451
3501	0.4112614994
3502	0.4112571702
3503	0.4112530162
3504	0.4112477241
3505	0.4112417524
3506	0.4112367545
3507	0.4112336214
3508	0.4112265259
3509	0.4112181038
3510	0.4112132264
3511	0.4112039095
3512	0.4111991278
3513	0.4111922669
3514	0.4111862832
3515	0.4111776779
3516	0.4111695815
3517	0.4111694978
3518	0.4111657199
3519	0.4111563056
3520	0.4111488221
3521	0.4111432304
3522	0.4111377025
3523	0.4111291253
3524	0.4111170716
3525	0.4111103961
3526	0.4111052166
3527	0.4110998037
3528	0.4110978114
3529	0.4110935154
3530	0.4110871936
3531	0.411077788
3532	0.4110667034
3533	0.4110634795
3534	0.4110579329
3535	0.4110538865
3536	0.4110449367
3537	0.4110399333
3538	0.4110321406
3539	0.4110219819
3540	0.4110169047
3541	0.4110127146
3542	0.4110028887
3543	0.4109963935
3544	0.41099128
3545	0.4109837975
3546	0.4109798145
3547	0.4109721685
3548	0.4109668943
3549	0.4109661236
3550	0.4109604712
3551	0.4109561273
3552	0.410951473
3553	0.4109440101
3554	0.4109395737
3555	0.4109319243
3556	0.4109255877
3557	0.4109205446
3558	0.4109152386
3559	0.4109074735
3560	0.4109020226
3561	0.4108962651
3562	0.4108865415
3563	0.4108804969
3564	0.410869604
3565	0.410861153
3566	0.4108511556
3567	0.4108450587
3568	0.4108385741
3569	0.4108338379
3570	0.4108288439
3571	0.4108258154
3572	0.410817614
3573	0.4108123203
3574	0.4108082256
3575	0.4108035231
3576	0.4107978824
3577	0.4107928951
3578	0.4107851467
3579	0.4107785684
3580	0.4107745759
3581	0.4107692016
3582	0.4107633377
3583	0.4107601707
3584	0.4107567362
3585	0.41075046
3586	0.4107473981
3587	0.4107423302
3588	0.4107368161
3589	0.4107265371
3590	0.4107211614
3591	0.4107131124
3592	0.4107104576
3593	0.4107081441
3594	0.410700644
3595	0.4106981724
3596	0.4106975798
3597	0.410684825
3598	0.410677124
3599	0.410675499
3600	0.4106698317
3601	0.410663274
3602	0.4106567414
3603	0.4106497328
3604	0.410648142
3605	0.4106421422
3606	0.4106385048
3607	0.4106357073
3608	0.4106251018
3609	0.4106158133
3610	0.410611075
3611	0.4106048738
3612	0.4105989951
3613	0.4105911161
3614	0.4105884802
3615	0.4105839102
3616	0.4105746442
3617	0.4105686456
3618	0.4105646256
3619	0.410557622
3620	0.4105499567
3621	0.4105417577
3622	0.4105390764
3623	0.4105321564
3624	0.4105211054
3625	0.4105179695
3626	0.4105120216
3627	0.4105035497
3628	0.4104998884
3629	0.4104899434
3630	0.4104838781
3631	0.4104813017
3632	0.410471815
3633	0.4104660431
3634	0.4104601219
3635	0.4104496893
3636	0.4104435064
3637	0.4104382742
3638	0.4104346191
3639	0.4104305425
3640	0.4104254571
3641	0.4104151022
3642	0.4104136198
3643	0.4104077369
3644	0.4104009515
3645	0.4103919203
3646	0.410386587
3647	0.4103803029
3648	0.4103802445
3649	0.4103737723
3650	0.4103694045
3651	0.4103636565
3652	0.4103555885
3653	0.4103517864
3654	0.4103409968
3655	0.4103373326
3656	0.410328961
3657	0.4103239897
3658	0.4103187059
3659	0.410310996
3660	0.4103078059
3661	0.4103045817
3662	0.4102975106
3663	0.4102877981
3664	0.4102814267
3665	0.4102725916
3666	0.4102651201
3667	0.4102602144
3668	0.410251858
3669	0.4102461045
3670	0.4102397275
3671	0.410232159
3672	0.4102268298
3673	0.4102196263
3674	0.4102124789
3675	0.410208184
3676	0.4102023165
3677	0.4101964866
3678	0.4101876537
3679	0.4101813884
3680	0.410175411
3681	0.4101654319
3682	0.4101631714
3683	0.4101557725
3684	0.4101490541
3685	0.4101456288
3686	0.4101401406
3687	0.4101336194
3688	0.4101274485
3689	0.4101197586
3690	0.4101169161
3691	0.4101105002
3692	0.4101035914
3693	0.4101029634
3694	0.4100985103
3695	0.410089236
3696	0.4100818589
3697	0.4100773622
3698	0.4100727551
3699	0.4100631894
3700	0.4100615718
3701	0.4100531503
3702	0.4100482893
3703	0.4100419701
3704	0.4100369503
3705	0.4100336916
3706	0.4100294282
3707	0.4100249392
3708	0.4100155191
3709	0.4100077689
3710	0.4100012799
3711	0.409997125
3712	0.4099894316
3713	0.4099814188
3714	0.4099766982
3715	0.4099734866
3716	0.4099671672
3717	0.4099629891
3718	0.4099558705
3719	0.4099523766
3720	0.4099474619
3721	0.4099369587
3722	0.4099345628
3723	0.4099289534
3724	0.4099189603
3725	0.4099114239
3726	0.4099113526
3727	0.4099067484
3728	0.4099062351
3729	0.4099007634
3730	0.4098954714
3731	0.4098877812
3732	0.4098831535
3733	0.4098770429
3734	0.4098692156
3735	0.4098644857
3736	0.4098599218
3737	0.4098542013
3738	0.4098482461
3739	0.4098445502
3740	0.409836764
3741	0.4098328915
3742	0.4098266011
3743	0.4098158433
3744	0.4098127129
3745	0.4098060985
3746	0.409803014
3747	0.4097997632
3748	0.4097929232
3749	0.4097921536
3750	0.4097855971
3751	0.409782163
3752	0.4097754514
3753	0.4097671218
3754	0.4097579441
3755	0.409750993
3756	0.4097443903
3757	0.4097405707
3758	0.4097300483
3759	0.4097235744
3760	0.4097185772
3761	0.4097123382
3762	0.4097070478
3763	0.4097011229
3764	0.409691797
3765	0.4096871585
3766	0.4096800173
3767	0.4096762086
3768	0.4096682993
3769	0.4096652345
3770	0.4096607695
3771	0.4096529672
3772	0.4096462373
3773	0.4096392512
3774	0.4096381687
3775	0.4096356391
3776	0.4096309271
3777	0.4096221173
3778	0.4096185745
3779	0.4096116179
3780	0.4096078109
3781	0.4096045771
3782	0.4096001266
3783	0.4095949136
3784	0.4095932905
3785	0.40959
3786	0.4095830484
3787	0.4095751345
3788	0.4095703263
3789	0.4095659959
3790	0.4095608137
3791	0.4095514531
3792	0.4095407781
3793	0.4095363822
3794	0.4095289608
3795	0.4095253764
3796	0.4095188063
3797	0.409509459
3798	0.4095042165
3799	0.4095006184
3800	0.4094907044
3801	0.4094865218
3802	0.4094825251
3803	0.4094779374
3804	0.4094724481
3805	0.4094664042
3806	0.4094657002
3807	0.4094609093
3808	0.4094557157
3809	0.4094466139
3810	0.409440115
3811	0.4094356853
3812	0.4094326719
3813	0.4094237766
3814	0.4094196842
3815	0.4094140728
3816	0.4094084659
3817	0.4094029288
3818	0.4093990346
3819	0.4093904504
3820	0.4093865641
3821	0.4093786287
3822	0.4093719257
3823	0.4093668409
3824	0.4093586451
3825	0.4093529935
3826	0.4093482556
3827	0.4093438576
3828	0.4093351135
3829	0.4093261845
3830	0.4093214332
3831	0.4093176063
3832	0.4093110381
3833	0.4093045456
3834	0.40929689
3835	0.4092929554
3836	0.4092862277
3837	0.4092819681
3838	0.4092754693
3839	0.4092704896
3840	0.4092601065
3841	0.4092553178
3842	0.4092451573
3843	0.4092369193
3844	0.4092311603
3845	0.4092266321
3846	0.4092200604
3847	0.409212279
3848	0.4092039431
3849	0.4091989111
3850	0.4091937973
3851	0.4091875809
3852	0.4091825491
3853	0.4091740338
3854	0.4091672913
3855	0.4091651516
3856	0.4091610707
3857	0.4091553272
3858	0.4091546871
3859	0.4091482537
3860	0.4091416769
3861	0.4091354435
3862	0.4091291245
3863	0.4091222523
3864	0.4091161925
3865	0.4091151152
3866	0.4091096546
3867	0.4090993771
3868	0.4090952519
3869	0.4090890123
3870	0.4090824899
3871	0.4090787822
3872	0.409073706
3873	0.4090662691
3874	0.4090612997
3875	0.4090542045
3876	0.4090504086
3877	0.4090469826
3878	0.409044367
3879	0.4090391235
3880	0.4090320738
3881	0.4090282546
3882	0.4090218242
3883	0.4090131173
3884	0.4090056717
3885	0.4090042569
3886	0.4090031103
3887	0.4089972132
3888	0.4089917619
3889	0.4089884323
3890	0.4089836683
3891	0.4089786143
3892	0.4089701574
3893	0.4089668552
3894	0.40895871
3895	0.4089489471
3896	0.4089410382
3897	0.4089362581
3898	0.4089294925
3899	0.4089195416
3900	0.4089139617
3901	0.4089090411
3902	0.4088991723
3903	0.4088968129
3904	0.4088923707
3905	0.4088862387
3906	0.4088787333
3907	0.4088749834
3908	0.408872246
3909	0.4088646186
3910	0.4088569298
3911	0.4088511779
3912	0.4088469258
3913	0.4088412504
3914	0.408838202
3915	0.4088337692
3916	0.408827233
3917	0.4088205852
3918	0.408812402
3919	0.408808034
3920	0.4088025608
3921	0.4087983513
3922	0.4087934616
3923	0.4087875167
3924	0.4087820702
3925	0.4087757397
3926	0.4087726546
3927	0.4087705628
3928	0.4087624675
3929	0.4087572109
3930	0.408751323
3931	0.408746263
3932	0.4087406929
3933	0.4087299825
3934	0.4087229383
3935	0.4087177669
3936	0.4087096085
3937	0.4087038621
3938	0.4087009059
3939	0.4086958257
3940	0.4086937233
3941	0.4086899295
3942	0.4086851779
3943	0.4086850584
3944	0.4086844088
3945	0.4086775231
3946	0.4086720105
3947	0.4086689392
3948	0.4086637302
3949	0.4086601778
3950	0.40865561
3951	0.4086460312
3952	0.4086422765
3953	0.4086384914
3954	0.4086371041
3955	0.408626364
3956	0.4086187669
3957	0.4086156362
3958	0.408611122
3959	0.4086062613
3960	0.4085986722
3961	0.4085952377
3962	0.4085912968
3963	0.4085829762
3964	0.4085829398
3965	0.4085710824
3966	0.4085631188
3967	0.4085548065
3968	0.4085523136
3969	0.4085493198
3970	0.4085441558
3971	0.4085350948
3972	0.4085313558
3973	0.4085278627
3974	0.4085249125
3975	0.4085204857
3976	0.4085131575
3977	0.4085051801
3978	0.4084991293
3979	0.408493878
3980	0.4084884052
3981	0.4084880387
3982	0.4084834543
3983	0.408478817
3984	0.4084725123
3985	0.4084678895
3986	0.4084617405
3987	0.4084552351
3988	0.4084522516
3989	0.4084455459
3990	0.4084452498
3991	0.4084356442
3992	0.4084315254
3993	0.4084214235
3994	0.4084139656
3995	0.4084076925
3996	0.4083994948
3997	0.408394396
3998	0.4083911189
3999	0.408385615
4000	0.4083795674
4001	0.4083681207
4002	0.4083633595
4003	0.4083574172
4004	0.4083497444
4005	0.4083426113
4006	0.4083346093
4007	0.4083262555
4008	0.4083211098
4009	0.4083150967
4010	0.4083128249
4011	0.4083081187
4012	0.408297782
4013	0.40829277
4014	0.408287353
4015	0.4082839865
4016	0.4082775302
4017	0.4082707286
4018	0.4082672574
4019	0.4082627225
4020	0.4082559327
4021	0.4082505566
4022	0.4082467834
4023	0.4082422841
4024	0.4082373302
4025	0.4082315167
4026	0.4082237451
4027	0.4082126256
4028	0.4082106361
4029	0.4082024447
4030	0.4081947404
4031	0.4081918451
4032	0.4081891972
4033	0.4081837038
4034	0.4081782538
4035	0.4081735998
4036	0.4081669024
4037	0.4081614619
4038	0.4081580816
4039	0.4081545734
4040	0.408146259
4041	0.4081378595
4042	0.4081348752
4043	0.4081297338
4044	0.4081288346
4045	0.4081244133
4046	0.4081209211
4047	0.4081152588
4048	0.408113235
4049	0.4081072629
4050	0.408099161
4051	0.4080914049
4052	0.4080857455
4053	0.4080744856
4054	0.408069437
4055	0.4080642025
4056	0.4080544687
4057	0.4080504497
4058	0.4080440373
4059	0.408037153
4060	0.4080299984
4061	0.4080240141
4062	0.4080184904
4063	0.4080125338
4064	0.4080062556
4065	0.4080012217
4066	0.407998641
4067	0.4079931212
4068	0.4079930846
4069	0.4079887016
4070	0.4079835702
4071	0.4079776146
4072	0.407970377
4073	0.407965584
4074	0.4079563446
4075	0.4079505353
4076	0.4079458409
4077	0.4079394055
4078	0.4079370692
4079	0.4079303334
4080	0.4079268549
4081	0.4079217826
4082	0.4079169526
4083	0.4079124336
4084	0.407904846
4085	0.4079039524
4086	0.4078976019
4087	0.4078893314
4088	0.4078821205
4089	0.407877521
4090	0.4078689509
4091	0.4078630546
4092	0.4078578725
4093	0.4078500045
4094	0.4078452827
4095	0.4078351235
4096	0.4078287587
4097	0.4078195301
4098	0.4078127785
4099	0.4078060506
4100	0.4078011802
4101	0.4077978558
4102	0.4077923295
4103	0.4077896084
4104	0.4077854579
4105	0.407784722
4106	0.4077815113
4107	0.4077809556
4108	0.4077752223
4109	0.4077694452
4110	0.4077649487
4111	0.4077587587
4112	0.4077539227
4113	0.4077496295
4114	0.4077449096
4115	0.4077376677
4116	0.4077319994
4117	0.4077256046
4118	0.4077220185
4119	0.4077162321
4120	0.4077107692
4121	0.4077063968
4122	0.4077026823
4123	0.4076967004
4124	0.4076928494
4125	0.4076884963
4126	0.4076829839
4127	0.4076777034
4128	0.4076745324
4129	0.4076687702
4130	0.4076636795
4131	0.4076619791
4132	0.4076584659
4133	0.4076534495
4134	0.4076495449
4135	0.4076460979
4136	0.4076365041
4137	0.4076333882
4138	0.4076248692
4139	0.407621208
4140	0.407613089
4141	0.4076085155
4142	0.4076020186
4143	0.4076019821
4144	0.4075981994
4145	0.4075876776
4146	0.4075839454
4147	0.4075786755
4148	0.4075696426
4149	0.4075638096
4150	0.4075630322
4151	0.4075599701
4152	0.4075530073
4153	0.4075507526
4154	0.4075467374
4155	0.4075427923
4156	0.407535046
4157	0.4075315205
4158	0.4075285245
4159	0.4075218801
4160	0.407516655
4161	0.4075120525
4162	0.4075018111
4163	0.4074966775
4164	0.4074906879
4165	0.4074873115
4166	0.4074808413
4167	0.4074777016
4168	0.4074729749
4169	0.4074691744
4170	0.4074680244
4171	0.4074612621
4172	0.4074561187
4173	0.4074518039
4174	0.4074494777
4175	0.4074435154
4176	0.4074357392
4177	0.4074286967
4178	0.4074256306
4179	0.4074186346
4180	0.4074134036
4181	0.4074069174
4182	0.4074015459
4183	0.4073961073
4184	0.4073953362
4185	0.4073899907
4186	0.4073844349
4187	0.4073773987
4188	0.4073736095
4189	0.4073718323
4190	0.4073641318
4191	0.4073540864
4192	0.407347766
4193	0.4073417372
4194	0.4073397812
4195	0.4073350442
4196	0.4073258465
4197	0.4073209613
4198	0.4073180119
4199	0.4073140419
4200	0.4073093815
4201	0.4073061584
4202	0.4073052235
4203	0.4073007418
4204	0.4072968014
4205	0.4072861569
4206	0.4072797608
4207	0.4072767661
4208	0.4072767366
4209	0.4072719124
4210	0.4072640272
4211	0.4072614487
4212	0.4072548879
4213	0.4072509605
4214	0.4072437577
4215	0.407235621
4216	0.4072280717
4217	0.4072270172
4218	0.4072232473
4219	0.4072148043
4220	0.4072120327
4221	0.407207881
4222	0.4072015137
4223	0.4071974407
4224	0.4071950559
4225	0.4071858835
4226	0.4071803553
4227	0.4071723121
4228	0.4071647428
4229	0.4071606801
4230	0.4071542867
4231	0.4071499301
4232	0.4071432825
4233	0.4071382751
4234	0.4071346739
4235	0.4071275812
4236	0.4071240383
4237	0.4071145205
4238	0.4071111658
4239	0.4071022875
4240	0.4070971703
4241	0.4070930926
4242	0.4070884103
4243	0.4070802624
4244	0.4070756315
4245	0.4070656588
4246	0.4070636464
4247	0.4070602598
4248	0.4070554286
4249	0.4070510603
4250	0.407041829
4251	0.4070335957
4252	0.4070257833
4253	0.407019771
4254	0.4070149728
4255	0.4070111086
4256	0.4070037739
4257	0.4070007375
4258	0.4069969985
4259	0.4069920533
4260	0.4069844417
4261	0.4069745901
4262	0.4069700992
4263	0.4069661329
4264	0.4069587983
4265	0.4069546173
4266	0.4069460768
4267	0.4069358296
4268	0.4069302439
4269	0.4069284505
4270	0.4069216573
4271	0.4069094967
4272	0.4069058573
4273	0.4069043294
4274	0.4068956182
4275	0.4068874538
4276	0.406884525
4277	0.406875472
4278	0.4068717163
4279	0.4068619995
4280	0.4068536421
4281	0.4068482402
4282	0.4068472747
4283	0.4068406974
4284	0.4068362801
4285	0.4068299823
4286	0.4068256761
4287	0.4068191339
4288	0.4068131695
4289	0.4068060041
4290	0.4068022771
4291	0.406793876
4292	0.4067917032
4293	0.406786573
4294	0.4067811033
4295	0.406778092
4296	0.4067708003
4297	0.4067634593
4298	0.4067574732
4299	0.4067510829
4300	0.4067463904
4301	0.4067416464
4302	0.4067351116
4303	0.4067340759
4304	0.4067307448
4305	0.4067270221
4306	0.4067210866
4307	0.406715558
4308	0.406704834
4309	0.4066999542
4310	0.4066944788
4311	0.4066916011
4312	0.4066896245
4313	0.4066868407
4314	0.40667849
4315	0.4066729674
4316	0.4066727373
4317	0.4066723427
4318	0.4066637237
4319	0.4066588922
4320	0.4066542872
4321	0.4066482041
4322	0.406644111
4323	0.406637922
4324	0.4066340346
4325	0.4066325562
4326	0.4066291755
4327	0.4066262313
4328	0.4066205433
4329	0.4066152683
4330	0.4066096999
4331	0.406607005
4332	0.4066011734
4333	0.406593614
4334	0.4065898433
4335	0.4065831061
4336	0.4065788336
4337	0.4065719616
